Time,Alloy,Values
1941.0,Secondary castings,0.0
1942.0,Wrought,0.0
1942.0,Primary castings,0.0
1942.0,Secondary castings,0.0
1943.0,Wrought,0.0
1943.0,Primary castings,0.0
1943.0,Secondary castings,0.0
1944.0,Wrought,0.0
1944.0,Primary castings,0.0
1944.0,Secondary castings,0.0
1945.0,Wrought,0.0
1945.0,Primary castings,0.0
1945.0,Secondary castings,0.0
1946.0,Wrought,0.0
1946.0,Primary castings,0.0
1946.0,Secondary castings,0.0
1947.0,Wrought,0.0
1947.0,Primary castings,0.0
1947.0,Secondary castings,0.0
1948.0,Wrought,0.0
1948.0,Primary castings,0.0
1948.0,Secondary castings,0.0
1949.0,Wrought,0.0
1949.0,Primary castings,0.0
1949.0,Secondary castings,0.0
1950.0,Wrought,3602.352912528495
1950.0,Primary castings,2237.9972031377824
1950.0,Secondary castings,5221.993473988156
1951.0,Wrought,10759.675450202405
1951.0,Primary castings,6684.554275755664
1951.0,Secondary castings,15597.293310096544
1952.0,Wrought,29957.161206364275
1952.0,Primary castings,18611.181253402683
1952.0,Secondary castings,43426.089591272954
1953.0,Wrought,77932.41088229985
1953.0,Primary castings,48416.27731191699
1953.0,Secondary castings,112971.31372780626
1954.0,Wrought,188975.25587682353
1954.0,Primary castings,117402.73770615252
1954.0,Secondary castings,273939.72131435573
1955.0,Wrought,428264.5595142355
1955.0,Primary castings,266063.57280057645
1955.0,Secondary castings,620815.0032013446
1956.0,Wrought,906385.0804198666
1956.0,Primary castings,563100.6523238384
1956.0,Secondary castings,1313901.5220889563
1957.0,Wrought,1793535.9678917467
1957.0,Primary castings,1114251.8729658173
1957.0,Secondary castings,2599921.0369202415
1958.0,Wrought,3322423.3416347313
1958.0,Primary castings,2064088.2020077193
1958.0,Secondary castings,4816205.80468468
1959.0,Wrought,5769031.230765704
1959.0,Primary castings,3584067.4339166493
1959.0,Secondary castings,8362824.012472171
1960.0,Wrought,9405146.173174663
1960.0,Primary castings,5843039.630421119
1960.0,Secondary castings,13633759.137649272
1961.0,Wrought,14428359.284274034
1961.0,Primary castings,8963760.216765527
1961.0,Secondary castings,20915440.50578623
1962.0,Wrought,20881045.14583304
1962.0,Primary castings,12972554.818946693
1962.0,Secondary castings,30269294.57754227
1963.0,Wrought,28596333.456104595
1963.0,Primary castings,17765753.61957994
1963.0,Secondary castings,41453425.11235318
1964.0,Wrought,37192053.65787818
1964.0,Primary castings,23105929.39847705
1964.0,Secondary castings,53913835.263113104
1965.0,Wrought,46128617.72852076
1965.0,Primary castings,28657857.785671566
1965.0,Secondary castings,66868334.83323367
1966.0,Wrought,54812204.460293666
1966.0,Primary castings,34052621.511158876
1966.0,Secondary castings,79456116.85937065
1967.0,Wrought,62712084.12848407
1967.0,Primary castings,38960499.50974326
1967.0,Secondary castings,90907832.18940085
1968.0,Wrought,69454314.27472816
1968.0,Primary castings,43149176.34863031
1968.0,Secondary castings,100681411.48013744
1969.0,Wrought,74852766.00900565
1969.0,Primary castings,46503017.62291756
1969.0,Secondary castings,108507041.12014101
1970.0,Wrought,53157978.05213518
1970.0,Primary castings,33024917.07333439
1970.0,Secondary castings,77058139.83778015
1971.0,Wrought,53696691.51508898
1971.0,Primary castings,33359598.114492286
1971.0,Secondary castings,77839062.26714858
1972.0,Wrought,53616110.73336305
1972.0,Primary castings,33309536.51072713
1972.0,Secondary castings,77722251.85836336
1973.0,Wrought,53124762.86557554
1973.0,Primary castings,33004281.811763037
1973.0,Secondary castings,77009990.89411388
1974.0,Wrought,52385741.73288216
1974.0,Primary castings,32545157.659247268
1974.0,Secondary castings,75938701.20491035
1975.0,Wrought,51513924.26210465
1975.0,Primary castings,32003532.47464619
1975.0,Secondary castings,74674909.10750775
1976.0,Wrought,50583248.86733279
1976.0,Primary castings,31425341.225453213
1976.0,Secondary castings,73325796.1927241
1977.0,Wrought,49636893.49853663
1977.0,Primary castings,30837408.63806727
1977.0,Secondary castings,71953953.48882367
1978.0,Wrought,48696234.72840488
1978.0,Primary castings,30253015.11867046
1978.0,Secondary castings,70590368.61023104
1979.0,Wrought,47766435.04107387
1979.0,Primary castings,29675367.911344346
1979.0,Secondary castings,69242525.12647021
1980.0,Wrought,46818451.18202887
1980.0,Primary castings,29086423.60836283
1980.0,Secondary castings,67868321.75284658
1981.0,Wrought,45873800.59055817
1981.0,Primary castings,28499472.620979957
1981.0,Secondary castings,66498769.44895325
1982.0,Wrought,44888846.562029704
1982.0,Primary castings,27887344.884971756
1982.0,Secondary castings,65070471.39826739
1983.0,Wrought,43836805.524149224
1983.0,Primary castings,27233163.434465446
1983.0,Secondary castings,63544048.013752736
1984.0,Wrought,42695463.18556446
1984.0,Primary castings,26522601.449847825
1984.0,Secondary castings,61886070.04964482
1985.0,Wrought,41454026.92605858
1985.0,Primary castings,25747833.23339003
1985.0,Secondary castings,60078277.54457684
1986.0,Wrought,40117213.575742505
1986.0,Primary castings,24909659.081786487
1986.0,Secondary castings,58122537.857501745
1987.0,Wrought,38705642.49466286
1987.0,Primary castings,24017143.900070783
1987.0,Secondary castings,56040002.43349847
1988.0,Wrought,37251017.47012611
1988.0,Primary castings,23084143.3510422
1988.0,Secondary castings,53863001.152431786
1989.0,Wrought,35788509.71619293
1989.0,Primary castings,22124369.43819036
1989.0,Secondary castings,51623528.68911073
1990.0,Wrought,34349226.25404012
1990.0,Primary castings,21147220.295739777
1990.0,Secondary castings,49343514.02339278
1991.0,Wrought,32954654.09023004
1991.0,Primary castings,20156010.47371292
1991.0,Secondary castings,47030691.1053301
1992.0,Wrought,31616334.835835103
1992.0,Primary castings,19150202.486283507
1992.0,Secondary castings,44683805.80132818
1993.0,Wrought,30337293.86453978
1993.0,Primary castings,18129269.810542993
1993.0,Secondary castings,42301629.55793368
1994.0,Wrought,29114392.77971353
1994.0,Primary castings,17096390.256445847
1994.0,Secondary castings,39891577.265040256
1995.0,Wrought,19730729.673256535
1995.0,Primary castings,11517160.245837932
1995.0,Secondary castings,26873373.906955156
1996.0,Wrought,20941582.40591093
1996.0,Primary castings,11964639.942169275
1996.0,Secondary castings,27917493.19839499
1997.0,Wrought,22315079.31606113
1997.0,Primary castings,12441833.515110193
1997.0,Secondary castings,29030944.86859043
1998.0,Wrought,23867243.772854153
1998.0,Primary castings,12959632.70148351
1998.0,Secondary castings,30239142.970128186
1999.0,Wrought,25603834.538335774
1999.0,Primary castings,13526628.752641035
1999.0,Secondary castings,31562133.75616239
2000.0,Wrought,27516667.970793705
2000.0,Primary castings,14146046.524538457
2000.0,Secondary castings,33007441.890589733
2001.0,Wrought,29584215.31306375
2001.0,Primary castings,14814718.291077625
2001.0,Secondary castings,34567676.012514375
2002.0,Wrought,31777983.817859363
2002.0,Primary castings,15525051.3656218
2002.0,Secondary castings,36225119.85311762
2003.0,Wrought,34071004.41796067
2003.0,Primary castings,16268544.557496965
2003.0,Secondary castings,37959937.30082626
2004.0,Wrought,36448802.30987542
2004.0,Primary castings,17040740.675889183
2004.0,Secondary castings,39761728.243741415
2005.0,Wrought,38916615.38900385
2005.0,Primary castings,17844745.174093295
2005.0,Secondary castings,41637738.739551134
2006.0,Wrought,41502621.685938604
2006.0,Primary castings,18692902.16448718
2006.0,Secondary castings,43616771.71713684
2007.0,Wrought,44255313.22530678
2007.0,Primary castings,19605765.670623273
2007.0,Secondary castings,45746786.56478759
2008.0,Wrought,46296608.85556822
2008.0,Primary castings,20214121.402200244
2008.0,Secondary castings,47166283.27180053
2009.0,Wrought,49357729.04913076
2009.0,Primary castings,21249491.909258526
2009.0,Secondary castings,49582147.788269855
2010.0,Wrought,18189201.49296402
2010.0,Primary castings,7649638.187030822
2010.0,Secondary castings,17849155.769738544
2011.0,Wrought,20100415.36911276
2011.0,Primary castings,8361211.627054691
2011.0,Secondary castings,19509493.79646096
2012.0,Wrought,22300248.673339464
2012.0,Primary castings,9182645.197948119
2012.0,Secondary castings,21426172.128545575
2013.0,Wrought,24843482.876480274
2013.0,Primary castings,10134088.051910127
2013.0,Secondary castings,23646205.454457
2014.0,Wrought,25666772.96169609
2014.0,Primary castings,10392821.459027048
2014.0,Secondary castings,24249916.73772984
2015.0,Wrought,28522273.22252536
2015.0,Primary castings,11456647.66430591
2015.0,Secondary castings,26732177.883380488
2016.0,Wrought,31751283.877660308
2016.0,Primary castings,12658649.288314592
2016.0,Secondary castings,29536848.33940074
2017.0,Wrought,35374361.700862974
2017.0,Primary castings,14005151.219764045
2017.0,Secondary castings,32678686.1794495
2018.0,Wrought,39395528.60969433
2018.0,Primary castings,15496017.966677165
2018.0,Secondary castings,36157375.25558006
2019.0,Wrought,43801156.430429675
2019.0,Primary castings,17124164.137265533
2019.0,Secondary castings,39956382.98695277
2020.0,Wrought,48553323.29463321
2020.0,Primary castings,18873125.9298527
2020.0,Secondary castings,44037293.83632304
2021.0,Wrought,53599252.8770167
2021.0,Primary castings,20720468.94786565
2021.0,Secondary castings,48347760.87835316
2022.0,Wrought,58875594.22267012
2022.0,Primary castings,22639442.06933305
2022.0,Secondary castings,52825364.82844373
2023.0,Wrought,64318578.81448827
2023.0,Primary castings,24602730.167303935
2023.0,Secondary castings,57406370.390376
2024.0,Wrought,69876268.27162263
2024.0,Primary castings,26586658.92089707
2024.0,Secondary castings,62035537.48209302
2025.0,Wrought,75519747.36334363
2025.0,Primary castings,28575151.652201727
2025.0,Secondary castings,66675353.85513727
2026.0,Wrought,81256613.51760389
2026.0,Primary castings,30563988.832203057
2026.0,Secondary castings,71315973.94180736
2027.0,Wrought,87143886.63235916
2027.0,Primary castings,32565050.2141473
2027.0,Secondary castings,75985117.16634394
2028.0,Wrought,93298740.66162503
2028.0,Primary castings,34609696.85892453
2028.0,Secondary castings,80755959.33749081
2029.0,Wrought,99901601.23448388
2029.0,Primary castings,36749579.50117267
2029.0,Secondary castings,85749018.83606966
2030.0,Wrought,107184566.8285519
2030.0,Primary castings,39052556.440448046
2030.0,Secondary castings,91122631.69437848
2031.0,Wrought,115400795.41404364
2031.0,Primary castings,41592048.36719069
2031.0,Secondary castings,97048112.85677825
2032.0,Wrought,124788123.07798235
2032.0,Primary castings,44433630.54567219
2032.0,Secondary castings,103678471.27323487
2033.0,Wrought,135515704.23933557
2033.0,Primary castings,47616684.87525259
2033.0,Secondary castings,111105598.04225579
2034.0,Wrought,147659203.29859385
2034.0,Primary castings,51144573.24515497
2034.0,Secondary castings,119337337.57202834
2035.0,Wrought,161205563.3658601
2035.0,Primary castings,54984951.368125245
2035.0,Secondary castings,128298219.85895897
2036.0,Wrought,176103527.89732796
2036.0,Primary castings,59085448.43562132
2036.0,Secondary castings,137866046.34978294
2037.0,Wrought,192347196.13501343
2037.0,Primary castings,63401302.46996366
2037.0,Secondary castings,147936372.42991522
2038.0,Wrought,210051557.63267925
2038.0,Primary castings,67923058.55752066
2038.0,Secondary castings,158487136.63421544
2039.0,Wrought,229456900.00660238
2039.0,Primary castings,72685910.44901182
2039.0,Secondary castings,169600457.71436027
2040.0,Wrought,250808265.69160283
2040.0,Primary castings,77744490.40671416
2040.0,Secondary castings,181403810.94899967
2041.0,Wrought,274113466.90640837
2041.0,Primary castings,83112266.73279484
2041.0,Secondary castings,193928622.37652183
2042.0,Wrought,298891810.21193576
2042.0,Primary castings,88693870.63717318
2042.0,Secondary castings,206952364.8200704
2043.0,Wrought,324067600.4647266
2043.0,Primary castings,94250795.9929866
2043.0,Secondary castings,219918523.9836354
2044.0,Wrought,348224517.8761311
2044.0,Primary castings,99457945.56433511
2044.0,Secondary castings,232068539.65011555
2045.0,Wrought,370266257.956375
2045.0,Primary castings,104064791.09209731
2045.0,Secondary castings,242817845.8815602
2046.0,Wrought,390314086.2795113
2046.0,Primary castings,108120113.50872682
2046.0,Secondary castings,252280264.85369512
2047.0,Wrought,410340554.25774515
2047.0,Primary castings,112135463.20038728
2047.0,Secondary castings,261649414.1342374
2048.0,Wrought,433855051.4764397
2048.0,Primary castings,117015390.40645477
2048.0,Secondary castings,273035910.94839483
2049.0,Wrought,464288866.63937956
2049.0,Primary castings,123660898.03834382
2049.0,Secondary castings,288542095.422802
2050.0,Wrought,502679722.2879898
2050.0,Primary castings,132384760.38608658
2050.0,Secondary castings,308897774.23420256
