Time,Alloy,Values
1941.0,Secondary castings,0.0
1942.0,Wrought,0.0
1942.0,Primary castings,0.0
1942.0,Secondary castings,0.0
1943.0,Wrought,0.0
1943.0,Primary castings,0.0
1943.0,Secondary castings,0.0
1944.0,Wrought,0.0
1944.0,Primary castings,0.0
1944.0,Secondary castings,0.0
1945.0,Wrought,0.0
1945.0,Primary castings,0.0
1945.0,Secondary castings,0.0
1946.0,Wrought,0.0
1946.0,Primary castings,0.0
1946.0,Secondary castings,0.0
1947.0,Wrought,0.0
1947.0,Primary castings,0.0
1947.0,Secondary castings,0.0
1948.0,Wrought,0.0
1948.0,Primary castings,0.0
1948.0,Secondary castings,0.0
1949.0,Wrought,0.0
1949.0,Primary castings,0.0
1949.0,Secondary castings,0.0
1950.0,Wrought,239.0949448192125
1950.0,Primary castings,273.8723913383706
1950.0,Secondary castings,639.0355797895314
1951.0,Wrought,734.0939020924071
1951.0,Primary castings,840.8711969422118
1951.0,Secondary castings,1962.0327928651604
1952.0,Wrought,2117.392918221575
1952.0,Primary castings,2425.3773426901685
1952.0,Secondary castings,5659.213799610391
1953.0,Wrought,5743.372399432723
1953.0,Primary castings,6578.772021168393
1953.0,Secondary castings,15350.468049392915
1954.0,Wrought,14568.675905856837
1954.0,Primary castings,16687.756037617826
1954.0,Secondary castings,38938.097421108265
1955.0,Wrought,34658.97763589771
1955.0,Primary castings,39700.28347384649
1955.0,Secondary castings,92633.99477230845
1956.0,Wrought,77152.09268276379
1956.0,Primary castings,88374.21525480217
1956.0,Secondary castings,206206.50226120505
1957.0,Wrought,160804.81581882108
1957.0,Primary castings,184194.60721064976
1957.0,Secondary castings,429787.4168248492
1958.0,Wrought,314043.58431400574
1958.0,Primary castings,359722.65112331556
1958.0,Secondary castings,839352.8526210693
1959.0,Wrought,575088.559468418
1959.0,Primary castings,658737.804482006
1959.0,Secondary castings,1537054.8771246797
1960.0,Wrought,988825.7435454028
1960.0,Primary castings,1132654.9426065525
1960.0,Secondary castings,2642861.5327486224
1961.0,Wrought,1598907.4933184574
1961.0,Primary castings,1831475.8559829618
1961.0,Secondary castings,4273443.663960243
1962.0,Wrought,2436970.9372841455
1962.0,Primary castings,2791439.437252749
1962.0,Secondary castings,6513358.68692308
1963.0,Wrought,3510792.119605691
1963.0,Primary castings,4021452.791548338
1963.0,Secondary castings,9383389.846946122
1964.0,Wrought,4796570.070377302
1964.0,Primary castings,5494252.989704908
1964.0,Secondary castings,12819923.64264479
1965.0,Wrought,6239335.541506925
1965.0,Primary castings,7146875.256635206
1965.0,Secondary castings,16676042.265482144
1966.0,Wrought,7762278.860631136
1966.0,Primary castings,8891337.603995664
1966.0,Secondary castings,20746454.40932321
1967.0,Wrought,9282835.680073366
1967.0,Primary castings,10633066.32444767
1967.0,Secondary castings,24810488.0903779
1968.0,Wrought,10729394.528412653
1968.0,Primary castings,12290033.732545394
1968.0,Secondary castings,28676745.375939265
1969.0,Wrought,12055119.470445242
1969.0,Primary castings,13808591.3934191
1969.0,Secondary castings,32220046.58464454
1970.0,Wrought,16949660.603129383
1970.0,Primary castings,19415065.78176638
1970.0,Secondary castings,45301820.15745488
1971.0,Wrought,18338645.736398514
1971.0,Primary castings,21006085.1162383
1971.0,Secondary castings,49014198.604556024
1972.0,Wrought,19572311.256201293
1972.0,Primary castings,22419192.893466942
1972.0,Secondary castings,52311450.08475618
1973.0,Wrought,20695820.16926556
1973.0,Primary castings,23706121.28479511
1973.0,Secondary castings,55314282.99785526
1974.0,Wrought,21763506.720609974
1974.0,Primary castings,24929107.698153254
1974.0,Secondary castings,58167917.96235757
1975.0,Wrought,22830835.09042359
1975.0,Primary castings,26151683.830848854
1975.0,Secondary castings,61020595.60531399
1976.0,Wrought,23946926.01019525
1976.0,Primary castings,27430115.24804182
1976.0,Secondary castings,64003602.24543094
1977.0,Wrought,25149008.207395267
1977.0,Primary castings,28807045.764834575
1977.0,Secondary castings,67216440.11794734
1978.0,Wrought,26458665.65906418
1978.0,Primary castings,30307198.845837135
1978.0,Secondary castings,70716797.30695334
1979.0,Wrought,27880144.405749306
1979.0,Primary castings,31935438.137494653
1979.0,Secondary castings,74516022.32082087
1980.0,Wrought,29404297.606259614
1980.0,Primary castings,33681286.34898829
1980.0,Secondary castings,78589668.14763932
1981.0,Wrought,31000895.9525533
1981.0,Primary castings,35510038.60392057
1981.0,Secondary castings,82856756.74248134
1982.0,Wrought,32641320.337634448
1982.0,Primary castings,37388844.60130781
1982.0,Secondary castings,87240637.40305156
1983.0,Wrought,34295446.50181283
1983.0,Primary castings,39282917.24255371
1983.0,Secondary castings,91660140.23262532
1984.0,Wrought,35941360.506137386
1984.0,Primary castings,41166497.59859688
1984.0,Secondary castings,96055161.06339268
1985.0,Wrought,37571754.098951414
1985.0,Primary castings,43029703.03808779
1985.0,Secondary castings,100402640.42220487
1986.0,Wrought,39196950.45097461
1986.0,Primary castings,44881246.596120656
1986.0,Secondary castings,104722908.7242815
1987.0,Wrought,40845378.44508619
1987.0,Primary castings,46747572.950543344
1987.0,Secondary castings,109077670.21793447
1988.0,Wrought,42559164.15033979
1988.0,Primary castings,48666160.809244625
1988.0,Secondary castings,113554375.22157076
1989.0,Wrought,44387909.40615636
1989.0,Primary castings,50676317.126138926
1989.0,Secondary castings,118244739.96099086
1990.0,Wrought,46382223.27017797
1990.0,Primary castings,52809979.19604005
1990.0,Secondary castings,123223284.79076008
1991.0,Wrought,48589081.8540225
1991.0,Primary castings,55085928.01032507
1991.0,Secondary castings,128533832.02409188
1992.0,Wrought,51053557.91509662
1992.0,Primary castings,57512918.20117248
1992.0,Secondary castings,134196809.13606916
1993.0,Wrought,53824148.28212245
1993.0,Primary castings,60099511.02814956
1993.0,Secondary castings,140232192.39901567
1994.0,Wrought,56961150.124110386
1994.0,Primary castings,62869030.3879424
1994.0,Secondary castings,146694404.2385323
1995.0,Wrought,61729700.166651554
1995.0,Primary castings,67125715.91385688
1995.0,Secondary castings,156626670.4656661
1996.0,Wrought,65506895.8652427
1996.0,Primary castings,70049688.54956657
1996.0,Secondary castings,163449273.2823219
1997.0,Wrought,69891925.69538476
1997.0,Primary castings,73374356.70187618
1997.0,Secondary castings,171206832.30437782
1998.0,Wrought,74956257.51741195
1998.0,Primary castings,77191861.21179822
1998.0,Secondary castings,180114342.82752925
1999.0,Wrought,80732278.46268412
1999.0,Primary castings,81562982.34218521
1999.0,Secondary castings,190313625.46509883
2000.0,Wrought,87195078.243278
2000.0,Primary castings,86493690.79482532
2000.0,Secondary castings,201818611.85459235
2001.0,Wrought,94257721.00342639
2001.0,Primary castings,91926282.91316742
2001.0,Secondary castings,214494660.13072398
2002.0,Wrought,101785540.79253086
2002.0,Primary castings,97750960.7019412
2002.0,Secondary castings,228085574.97119614
2003.0,Wrought,109624391.87107722
2003.0,Primary castings,103832980.38825795
2003.0,Secondary castings,242276954.23926866
2004.0,Wrought,117639808.60862002
2004.0,Primary castings,110050957.0004531
2004.0,Secondary castings,256785566.33439058
2005.0,Wrought,125749184.03171319
2005.0,Primary castings,116328885.33568865
2005.0,Secondary castings,271434065.7832737
2006.0,Wrought,133938828.96788627
2006.0,Primary castings,122653357.3850056
2006.0,Secondary castings,286191167.2316798
2007.0,Wrought,142260872.6360241
2007.0,Primary castings,129071121.34698321
2007.0,Secondary castings,301165949.80962753
2008.0,Wrought,150952745.16504198
2008.0,Primary castings,135793655.67000422
2008.0,Secondary castings,316851863.2300097
2009.0,Wrought,159897300.5508779
2009.0,Primary castings,142717400.2001069
2009.0,Secondary castings,333007267.13358283
2010.0,Wrought,214279076.22781742
2010.0,Primary castings,168113400.5260189
2010.0,Secondary castings,392264601.2273775
2011.0,Wrought,225352629.51595795
2011.0,Primary castings,176165423.24597389
2011.0,Secondary castings,411052654.2406057
2012.0,Wrought,237046079.8666338
2012.0,Primary castings,184848865.15102944
2012.0,Secondary castings,431314018.6857353
2013.0,Wrought,249617059.5947757
2013.0,Primary castings,194320263.6951676
2013.0,Secondary castings,453413948.6220578
2014.0,Wrought,263617172.98952955
2014.0,Primary castings,204985000.22618496
2014.0,Secondary castings,478298333.86109823
2015.0,Wrought,278679997.5718276
2015.0,Primary castings,216475384.0293134
2015.0,Secondary castings,505109229.40173084
2016.0,Wrought,295138083.99207246
2016.0,Primary castings,229044928.04641584
2016.0,Secondary castings,534438165.44163686
2017.0,Wrought,312977264.0968038
2017.0,Primary castings,242666915.11175886
2017.0,Secondary castings,566222801.9274374
2018.0,Wrought,332111228.8226788
2018.0,Primary castings,257257363.57188675
2018.0,Secondary castings,600267181.6677357
2019.0,Wrought,352443585.42127603
2019.0,Primary castings,272709452.2774285
2019.0,Secondary castings,636322055.3140001
2020.0,Wrought,373916622.36106205
2020.0,Primary castings,288924057.4259891
2020.0,Secondary castings,674156133.993975
2021.0,Wrought,396597097.561905
2021.0,Primary castings,305867564.56003284
2021.0,Secondary castings,713690983.9734097
2022.0,Wrought,420709440.5850753
2022.0,Primary castings,323598586.69578916
2022.0,Secondary castings,755063368.956841
2023.0,Wrought,446648848.51834637
2023.0,Primary castings,342275869.80942833
2023.0,Secondary castings,798643696.2219994
2024.0,Wrought,474980769.4648871
2024.0,Primary castings,362141820.31116617
2024.0,Secondary castings,844997580.7260547
2025.0,Wrought,506401003.57831264
2025.0,Primary castings,383469860.94485825
2025.0,Secondary castings,894763008.8713369
2026.0,Wrought,541700426.7165014
2026.0,Primary castings,406498505.2514463
2026.0,Secondary castings,948496512.2533746
2027.0,Wrought,581722243.4466721
2027.0,Primary castings,431365464.84770757
2027.0,Secondary castings,1006519417.9779845
2028.0,Wrought,627330307.9712737
2028.0,Primary castings,458062747.7537362
2028.0,Secondary castings,1068813078.0920509
2029.0,Wrought,679389955.0193378
2029.0,Primary castings,486431368.5073905
2029.0,Secondary castings,1135006526.5172446
2030.0,Wrought,738770446.2889174
2030.0,Primary castings,516205391.8745985
2030.0,Secondary castings,1204479247.707397
2031.0,Wrought,806371601.7323692
2031.0,Primary castings,547096708.2718925
2031.0,Secondary castings,1276558985.9677496
2032.0,Wrought,883237530.7241448
2032.0,Primary castings,578915523.683625
2032.0,Secondary castings,1350802888.5951245
2033.0,Wrought,970599461.5958018
2033.0,Primary castings,611642296.1773582
2033.0,Secondary castings,1427165357.747169
2034.0,Wrought,1070039306.619361
2034.0,Primary castings,645488580.0957488
2034.0,Secondary castings,1506140020.2234128
2035.0,Wrought,1183714828.1397638
2035.0,Primary castings,680924969.773105
2035.0,Secondary castings,1588824929.4705782
2036.0,Wrought,1314743011.8970058
2036.0,Primary castings,718736192.3773919
2036.0,Secondary castings,1677051115.5472481
2037.0,Wrought,1467625055.0623617
2037.0,Primary castings,760111790.6375966
2037.0,Secondary castings,1773594178.1543918
2038.0,Wrought,1648257805.715718
2038.0,Primary castings,806667881.0793002
2038.0,Secondary castings,1882225055.8516998
2039.0,Wrought,1862789639.8719363
2039.0,Primary castings,860175495.4945687
2039.0,Secondary castings,2007076156.1539934
2040.0,Wrought,2114813578.6224759
2040.0,Primary castings,921803844.6171162
2040.0,Secondary castings,2150875637.4399376
2041.0,Wrought,2401432669.207819
2041.0,Primary castings,990981442.8193517
2041.0,Secondary castings,2312290033.2451544
2042.0,Wrought,2710375481.9415164
2042.0,Primary castings,1064482644.3421087
2042.0,Secondary castings,2483792836.7982526
2043.0,Wrought,3020755500.2975397
2043.0,Primary castings,1136516153.3099468
2043.0,Secondary castings,2651871024.3898773
2044.0,Wrought,3309894484.5969415
2044.0,Primary castings,1200565112.548378
2044.0,Secondary castings,2801318595.946215
2045.0,Wrought,3565456691.606145
2045.0,Primary castings,1252795490.5232882
2045.0,Secondary castings,2923189477.887673
2046.0,Wrought,3798324765.1893063
2046.0,Primary castings,1295750112.8637645
2046.0,Secondary castings,3023416930.0154514
2047.0,Wrought,4046926369.6439185
2047.0,Primary castings,1339770084.4817939
2047.0,Secondary castings,3126130197.1241856
2048.0,Wrought,4362951148.488756
2048.0,Primary castings,1399409785.5667317
2048.0,Secondary castings,3265289499.6557064
2049.0,Wrought,4778552685.025269
2049.0,Primary castings,1484746223.5347936
2049.0,Secondary castings,3464407854.9145203
2050.0,Wrought,5274329571.940214
2050.0,Primary castings,1592477047.2796123
2050.0,Secondary castings,3715779776.9857607
