Time,Alloy,Values
1941.0,Secondary castings,0.0
1942.0,Wrought,0.0
1942.0,Primary castings,0.0
1942.0,Secondary castings,0.0
1943.0,Wrought,0.0
1943.0,Primary castings,0.0
1943.0,Secondary castings,0.0
1944.0,Wrought,0.0
1944.0,Primary castings,0.0
1944.0,Secondary castings,0.0
1945.0,Wrought,0.0
1945.0,Primary castings,0.0
1945.0,Secondary castings,0.0
1946.0,Wrought,0.0
1946.0,Primary castings,0.0
1946.0,Secondary castings,0.0
1947.0,Wrought,0.0
1947.0,Primary castings,0.0
1947.0,Secondary castings,0.0
1948.0,Wrought,0.0
1948.0,Primary castings,0.0
1948.0,Secondary castings,0.0
1949.0,Wrought,0.0
1949.0,Primary castings,0.0
1949.0,Secondary castings,0.0
1950.0,Wrought,5262.779870398078
1950.0,Primary castings,3269.5537934992776
1950.0,Secondary castings,7628.958851498315
1951.0,Wrought,15857.689151678038
1951.0,Primary castings,9851.745465097616
1951.0,Secondary castings,22987.406085227776
1952.0,Wrought,44661.680720466255
1952.0,Primary castings,27746.50873106132
1952.0,Secondary castings,64741.85370580977
1953.0,Wrought,117818.0319200555
1953.0,Primary castings,73195.61195663294
1953.0,Secondary castings,170789.7612321434
1954.0,Wrought,290149.3824684198
1954.0,Primary castings,180258.15965951435
1954.0,Secondary castings,420602.37253886636
1955.0,Wrought,668958.4848599089
1955.0,Primary castings,415597.0429562744
1955.0,Secondary castings,969726.4335646402
1956.0,Wrought,1442178.1505886177
1956.0,Primary castings,895967.3707200141
1956.0,Secondary castings,2090590.531680034
1957.0,Wrought,2910266.6095316797
1957.0,Primary castings,1808031.7755279497
1957.0,Secondary castings,4218740.809565219
1958.0,Wrought,5503341.193056667
1958.0,Primary castings,3419004.8829304776
1958.0,Secondary castings,7977678.060171119
1959.0,Wrought,9762810.973895678
1959.0,Primary castings,6065242.408191878
1959.0,Secondary castings,14152232.285781033
1960.0,Wrought,16272179.36143257
1960.0,Primary castings,10109251.587535663
1960.0,Secondary castings,23588253.704249855
1961.0,Wrought,25532187.125774745
1961.0,Primary castings,15862122.55294195
1961.0,Secondary castings,37011619.290197864
1962.0,Wrought,37804917.13681523
1962.0,Primary castings,23486676.86688759
1962.0,Secondary castings,54802246.02273773
1963.0,Wrought,52977500.87592261
1963.0,Primary castings,32912793.8512622
1963.0,Secondary castings,76796518.98627847
1964.0,Wrought,70502478.75359468
1964.0,Primary castings,43800358.847705714
1964.0,Secondary castings,102200837.31131327
1965.0,Wrought,89458521.42073569
1965.0,Primary castings,55576986.92989013
1965.0,Secondary castings,129679636.16974363
1966.0,Wrought,108718392.58333708
1966.0,Primary castings,67542371.45531721
1966.0,Secondary castings,157598866.7290737
1967.0,Wrought,127177983.31477621
1967.0,Primary castings,79010573.88610895
1967.0,Secondary castings,184358005.73425442
1968.0,Wrought,143966035.6750511
1968.0,Primary castings,89440316.65166558
1968.0,Secondary castings,208694072.18721965
1969.0,Wrought,158571162.33144146
1969.0,Primary castings,98513895.3381947
1969.0,Secondary castings,229865755.7891209
1970.0,Wrought,170867172.6712703
1970.0,Primary castings,106152912.78553706
1970.0,Secondary castings,247690129.8329199
1971.0,Wrought,181051879.9510485
1971.0,Primary castings,112480262.42628118
1971.0,Secondary castings,262453945.6613232
1972.0,Wrought,189538655.06897813
1972.0,Primary castings,117752754.99954647
1972.0,Secondary castings,274756428.33227515
1973.0,Wrought,196849665.74988052
1973.0,Primary castings,122294792.34382336
1973.0,Secondary castings,285354515.4689213
1974.0,Wrought,203525337.27724132
1974.0,Primary castings,126442118.98562466
1974.0,Secondary castings,295031610.96645766
1975.0,Wrought,210065725.0267689
1975.0,Primary castings,130505399.24891388
1975.0,Secondary castings,304512598.2474656
1976.0,Wrought,216885892.9299326
1976.0,Primary castings,134742495.68639123
1976.0,Secondary castings,314399156.6015794
1977.0,Wrought,224287558.83492482
1977.0,Primary castings,139340853.48090997
1977.0,Secondary castings,325128658.12212324
1978.0,Wrought,232441992.14200178
1978.0,Primary castings,144406875.43310177
1978.0,Secondary castings,336949376.010571
1979.0,Wrought,241383842.5341794
1979.0,Primary castings,149962087.9995806
1979.0,Secondary castings,349911538.6656878
1980.0,Wrought,251020545.2897511
1980.0,Primary castings,155948984.43591624
1980.0,Secondary castings,363880963.6838043
1981.0,Wrought,261163657.00659
1981.0,Primary castings,162250005.38179836
1981.0,Secondary castings,378583345.8908628
1982.0,Wrought,271570766.1924146
1982.0,Primary castings,168714133.41642886
1982.0,Secondary castings,393666311.30500066
1983.0,Wrought,282005782.29663175
1983.0,Primary castings,175192992.3721994
1983.0,Secondary castings,408783648.86846566
1984.0,Wrought,292294061.13440317
1984.0,Primary castings,181574130.06583035
1984.0,Secondary castings,423672970.15360326
1985.0,Wrought,302373486.67141896
1985.0,Primary castings,187809956.381803
1985.0,Secondary castings,438223231.557541
1986.0,Wrought,312319271.0720687
1986.0,Primary castings,193928836.57253608
1986.0,Secondary castings,452500618.66924995
1987.0,Wrought,322347154.38074565
1987.0,Primary castings,200029154.7167826
1987.0,Secondary castings,466734694.33915913
1988.0,Wrought,332777247.19125277
1988.0,Primary castings,206247737.57049832
1988.0,Secondary castings,481244720.9978295
1989.0,Wrought,343982391.88263357
1989.0,Primary castings,212716717.41987363
1989.0,Secondary castings,496339007.3130384
1990.0,Wrought,356334881.9272733
1990.0,Primary castings,219521553.43988484
1990.0,Secondary castings,512216958.02639705
1991.0,Wrought,370168282.0128543
1991.0,Primary castings,226676444.76200628
1991.0,Secondary castings,528911704.4446817
1992.0,Wrought,385789202.574099
1992.0,Primary castings,234139926.91377875
1992.0,Secondary castings,546326496.1321504
1993.0,Wrought,403516763.039067
1993.0,Primary castings,241861661.31253284
1993.0,Secondary castings,564343876.3959092
1994.0,Wrought,423744829.1104928
1994.0,Primary castings,249851157.08137563
1994.0,Secondary castings,582986033.1898763
1995.0,Wrought,446978569.0171227
1995.0,Primary castings,258233429.5378574
1995.0,Secondary castings,602544668.9216665
1996.0,Wrought,473825863.87729585
1996.0,Primary castings,267268552.37389517
1996.0,Secondary castings,623626622.2057557
1997.0,Wrought,504914726.3627145
1997.0,Primary castings,277314063.4069359
1997.0,Secondary castings,647066147.9495158
1998.0,Wrought,540756248.3634098
1998.0,Primary castings,288739901.617668
1998.0,Secondary castings,673726437.1078922
1999.0,Wrought,581587894.3029386
1999.0,Primary castings,301821192.1842205
1999.0,Secondary castings,704249448.4298476
2000.0,Wrought,627243196.3032054
2000.0,Primary castings,316643398.76717556
2000.0,Secondary castings,738834597.1234095
2001.0,Wrought,677118125.6103762
2001.0,Primary castings,333062017.24372244
2001.0,Secondary castings,777144706.902019
2002.0,Wrought,730273826.02821
2002.0,Primary castings,350738971.0735839
2002.0,Secondary castings,818390932.5050311
2003.0,Wrought,785637636.1481068
2003.0,Primary castings,369237853.97585636
2003.0,Secondary castings,861554992.6103332
2004.0,Wrought,842281601.2457316
2004.0,Primary castings,388160225.5895487
2004.0,Secondary castings,905707193.0422802
2005.0,Wrought,899649888.5903096
2005.0,Primary castings,407260193.6893546
2005.0,Secondary castings,950273785.275162
2006.0,Wrought,957678978.0979626
2006.0,Primary castings,426506371.5961763
2006.0,Secondary castings,995181533.7244116
2007.0,Wrought,1016773790.8291075
2007.0,Primary castings,446073807.8928852
2007.0,Secondary castings,1040838885.083399
2008.0,Wrought,1077675976.3608973
2008.0,Primary castings,466283466.15529084
2008.0,Secondary castings,1087994754.362346
2009.0,Wrought,1141314106.0272038
2009.0,Primary castings,487530716.1066053
2009.0,Secondary castings,1137571670.9154103
2010.0,Wrought,1208727002.993988
2010.0,Primary castings,510243937.4227536
2010.0,Secondary castings,1190569187.319755
2011.0,Wrought,1280953097.4898708
2011.0,Primary castings,534835808.457672
2011.0,Secondary castings,1247950219.7345674
2012.0,Wrought,1359068448.0497782
2012.0,Primary castings,561716370.6998188
2012.0,Secondary castings,1310671531.6329126
2013.0,Wrought,1444119744.1763003
2013.0,Primary castings,591269087.6629366
2013.0,Secondary castings,1379627871.213518
2014.0,Wrought,1537050256.483095
2014.0,Primary castings,623825101.5275798
2014.0,Secondary castings,1455591903.5643542
2015.0,Wrought,1638570048.0764937
2015.0,Primary castings,659616196.9161506
2015.0,Secondary castings,1539104459.471018
2016.0,Wrought,1749035745.8056874
2016.0,Primary castings,698731172.9690602
2016.0,Secondary castings,1630372736.9278035
2017.0,Wrought,1868368180.7793694
2017.0,Primary castings,741085867.7085571
2017.0,Secondary castings,1729200357.9866295
2018.0,Wrought,1996071158.8643808
2018.0,Primary castings,786431573.3867562
2018.0,Secondary castings,1835007004.569103
2019.0,Wrought,2131445661.3209484
2019.0,Primary castings,834435638.2342976
2019.0,Secondary castings,1947016489.2133698
2020.0,Wrought,2273792802.890783
2020.0,Primary castings,884758937.6562973
2020.0,Secondary castings,2064437521.1980307
2021.0,Wrought,2422890911.456199
2021.0,Primary castings,937229941.0702332
2021.0,Secondary castings,2186869862.497212
2022.0,Wrought,2579268990.3567076
2022.0,Primary castings,991941626.5935813
2022.0,Secondary castings,2314530462.051691
2023.0,Wrought,2744352119.1840043
2023.0,Primary castings,1049295911.5489124
2023.0,Secondary castings,2448357126.947452
2024.0,Wrought,2920447935.591576
2024.0,Primary castings,1109974394.0219321
2024.0,Secondary castings,2589940252.7178493
2025.0,Wrought,3110413620.2520046
2025.0,Primary castings,1174790595.0054183
2025.0,Secondary castings,2741178055.0126476
2026.0,Wrought,3317220189.4369106
2026.0,Primary castings,1244493162.6839058
2026.0,Secondary castings,2903817379.595772
2027.0,Wrought,3543483214.602662
2027.0,Primary castings,1319565346.4404888
2027.0,Secondary castings,3078985808.3611403
2028.0,Wrought,3791149387.5080786
2028.0,Primary castings,1400091251.5799892
2028.0,Secondary castings,3266879587.0199733
2029.0,Wrought,4061462505.6789193
2029.0,Primary castings,1485747203.4661314
2029.0,Secondary castings,3466743474.754318
2030.0,Wrought,4355252027.934633
2030.0,Primary castings,1575939155.8377872
2030.0,Secondary castings,3677191363.6215043
2031.0,Wrought,4673437811.332868
2031.0,Primary castings,1670044690.1328714
2031.0,Secondary castings,3896770943.6433663
2032.0,Wrought,5017807819.267691
2032.0,Primary castings,1767736751.2723305
2032.0,Secondary castings,4124719086.3021083
2033.0,Wrought,5391269310.033891
2033.0,Primary castings,1869134842.7554572
2033.0,Secondary castings,4361314633.096057
2034.0,Wrought,5798277710.281484
2034.0,Primary castings,1974927203.170341
2034.0,Secondary castings,4608163474.064141
2035.0,Wrought,6245294407.344497
2035.0,Primary castings,2086422347.7822745
2035.0,Secondary castings,4868318811.4919615
2036.0,Wrought,6741882362.982222
2036.0,Primary castings,2205730421.5057173
2036.0,Secondary castings,5146704316.846681
2037.0,Wrought,7302266432.203313
2037.0,Primary castings,2336098375.1882477
2037.0,Secondary castings,5450896208.772583
2038.0,Wrought,7945845025.988423
2038.0,Primary castings,2482069112.491365
2038.0,Secondary castings,5791494595.81318
2039.0,Wrought,8693874656.961447
2039.0,Primary castings,2648766368.086094
2039.0,Secondary castings,6180454858.867528
2040.0,Wrought,9560119352.884161
2040.0,Primary castings,2839695864.2353187
2040.0,Secondary castings,6625957016.5491
2041.0,Wrought,10536835399.096136
2041.0,Primary castings,3053325808.2216372
2041.0,Secondary castings,7124426885.850463
2042.0,Wrought,11583512307.191408
2042.0,Primary castings,3280236992.244629
2042.0,Secondary castings,7653886315.237466
2043.0,Wrought,12627783283.245321
2043.0,Primary castings,3503185292.42293
2043.0,Secondary castings,8174099015.653514
2044.0,Wrought,13587930676.336195
2044.0,Primary castings,3702432858.1630526
2044.0,Secondary castings,8639010002.380457
2045.0,Wrought,14415198681.03095
2045.0,Primary castings,3865930142.145826
2045.0,Secondary castings,9020503665.006933
2046.0,Wrought,15140495490.369553
2046.0,Primary castings,4000608133.57355
2046.0,Secondary castings,9334752311.671604
2047.0,Wrought,15893408756.002947
2047.0,Primary castings,4137125720.834495
2047.0,Secondary castings,9653293348.613798
2048.0,Wrought,16857983999.462254
2048.0,Primary castings,4319703118.741703
2048.0,Secondary castings,10079307277.063957
2049.0,Wrought,18162086415.373768
2049.0,Primary castings,4580246059.588744
2049.0,Secondary castings,10687240805.70705
2050.0,Wrought,19761557240.349606
2050.0,Primary castings,4910869503.620758
2050.0,Secondary castings,11458695508.448416
