Time,Alloy,Values
1941.0,Secondary castings,0.0
1942.0,Wrought,0.0
1942.0,Primary castings,0.0
1942.0,Secondary castings,0.0
1943.0,Wrought,0.0
1943.0,Primary castings,0.0
1943.0,Secondary castings,0.0
1944.0,Wrought,0.0
1944.0,Primary castings,0.0
1944.0,Secondary castings,0.0
1945.0,Wrought,0.0
1945.0,Primary castings,0.0
1945.0,Secondary castings,0.0
1946.0,Wrought,0.0
1946.0,Primary castings,0.0
1946.0,Secondary castings,0.0
1947.0,Wrought,0.0
1947.0,Primary castings,0.0
1947.0,Secondary castings,0.0
1948.0,Wrought,0.0
1948.0,Primary castings,0.0
1948.0,Secondary castings,0.0
1949.0,Wrought,0.0
1949.0,Primary castings,0.0
1949.0,Secondary castings,0.0
1950.0,Wrought,166169040.61193335
1950.0,Primary castings,103234152.00221686
1950.0,Secondary castings,240879688.00517276
1951.0,Wrought,168248857.019717
1951.0,Primary castings,104526258.41618639
1951.0,Secondary castings,243894602.9711016
1952.0,Wrought,170981026.4724436
1952.0,Primary castings,106223645.58012441
1952.0,Secondary castings,247855173.0202903
1953.0,Wrought,180706897.01051345
1953.0,Primary castings,112265938.37897255
1953.0,Secondary castings,261953856.2176026
1954.0,Wrought,182575917.6161838
1954.0,Primary castings,113427085.8261173
1954.0,Secondary castings,264663200.26094043
1955.0,Wrought,202962894.85620672
1955.0,Primary castings,126092696.09570643
1955.0,Secondary castings,294216290.88998175
1956.0,Wrought,206303954.41354162
1956.0,Primary castings,128168362.23014508
1956.0,Secondary castings,299059511.87033856
1957.0,Wrought,193949672.9200514
1957.0,Primary castings,120493143.25505558
1957.0,Secondary castings,281150667.5951296
1958.0,Wrought,194860760.9049635
1958.0,Primary castings,121059165.63308363
1958.0,Secondary castings,282471386.47719526
1959.0,Wrought,199851647.69142723
1959.0,Primary castings,124159803.17207566
1959.0,Secondary castings,289706207.4015099
1960.0,Wrought,204422351.95587853
1960.0,Primary castings,126999398.1836127
1960.0,Secondary castings,296331929.0950964
1961.0,Wrought,207102949.8703156
1961.0,Primary castings,128664746.02179456
1961.0,Secondary castings,300217740.7175206
1962.0,Wrought,211787154.92665553
1962.0,Primary castings,131574854.51742609
1962.0,Secondary castings,307007993.87399435
1963.0,Wrought,237089059.91374305
1963.0,Primary castings,147293912.02515215
1963.0,Secondary castings,343685794.72535497
1964.0,Wrought,246540474.5481882
1964.0,Primary castings,153165696.3925358
1964.0,Secondary castings,357386624.9159168
1965.0,Wrought,265943526.41662052
1965.0,Primary castings,165220033.3407194
1965.0,Secondary castings,385513411.12834525
1966.0,Wrought,268829662.19538283
1966.0,Primary castings,167013073.6001236
1966.0,Secondary castings,389697171.73362184
1967.0,Wrought,267738305.19281468
1967.0,Primary castings,166335057.32057542
1967.0,Secondary castings,388115133.7480093
1968.0,Wrought,289707283.07948434
1968.0,Primary castings,179983501.06276622
1968.0,Secondary castings,419961502.4797878
1969.0,Wrought,298112817.68547225
1969.0,Primary castings,185205522.16837618
1969.0,Secondary castings,432146218.3928776
1970.0,Wrought,294243032.1158456
1970.0,Primary castings,182801379.7948049
1970.0,Secondary castings,426536552.85454464
1971.0,Wrought,324311903.97352004
1971.0,Primary castings,201481962.3898483
1971.0,Secondary castings,470124578.909646
1972.0,Wrought,340606406.70145077
1972.0,Primary castings,211605082.58853924
1972.0,Secondary castings,493745192.70659125
1973.0,Wrought,355761474.55378467
1973.0,Primary castings,221020317.65585515
1973.0,Secondary castings,515714074.5303287
1974.0,Wrought,319233812.0123938
1974.0,Primary castings,198327147.77777845
1974.0,Secondary castings,462763344.8148163
1975.0,Wrought,320607232.9315063
1975.0,Primary castings,199180399.04169947
1975.0,Secondary castings,464754264.43063223
1976.0,Wrought,358765725.02703965
1976.0,Primary castings,222886737.83175918
1976.0,Secondary castings,520069054.94077146
1977.0,Wrought,397122867.50485146
1977.0,Primary castings,246716490.12702963
1977.0,Secondary castings,575671810.2964025
1978.0,Wrought,428168328.42070764
1978.0,Primary castings,266003788.28656566
1978.0,Secondary castings,620675506.0019865
1979.0,Wrought,443885363.7095119
1979.0,Primary castings,275768151.1549644
1979.0,Secondary castings,643459019.3615836
1980.0,Wrought,416569579.11398995
1980.0,Primary castings,258797951.11884883
1980.0,Secondary castings,603861885.9439806
1981.0,Wrought,433525154.40905344
1981.0,Primary castings,253953717.88390943
1981.0,Secondary castings,592558675.0624553
1982.0,Wrought,447757691.125868
1982.0,Primary castings,249654807.60400772
1982.0,Secondary castings,582527884.4093511
1983.0,Wrought,510383231.07646656
1983.0,Primary castings,272840524.1569722
1983.0,Secondary castings,636627889.6996017
1984.0,Wrought,568967074.2062804
1984.0,Primary castings,293299178.05580497
1984.0,Secondary castings,684364748.7968777
1985.0,Wrought,642449055.0428926
1985.0,Primary castings,321138549.1416397
1985.0,Secondary castings,749323281.3304927
1986.0,Wrought,663640515.8580387
1986.0,Primary castings,324344802.71417254
1986.0,Secondary castings,756804539.6664023
1987.0,Wrought,724209742.4307679
1987.0,Primary castings,345537981.68264997
1987.0,Secondary castings,806255290.5928499
1988.0,Wrought,786480425.7593814
1988.0,Primary castings,367275607.1078322
1988.0,Secondary castings,856976416.5849414
1989.0,Wrought,833945847.764293
1989.0,Primary castings,381995839.7836667
1989.0,Secondary castings,891323626.1618893
1990.0,Wrought,940977465.2426293
1990.0,Primary castings,423567640.1122038
1990.0,Secondary castings,988324493.5951422
1991.0,Wrought,976361298.0684003
1991.0,Primary castings,432584621.74275064
1991.0,Secondary castings,1009364117.3997513
1992.0,Wrought,1019905356.4492104
1992.0,Primary castings,445389100.7374237
1992.0,Secondary castings,1039241235.0539887
1993.0,Wrought,1048107628.1536646
1993.0,Primary castings,451679839.3818374
1993.0,Secondary castings,1053919625.2242873
1994.0,Wrought,1126613404.2529771
1994.0,Primary castings,479630642.2805428
1994.0,Secondary castings,1119138165.3212664
1995.0,Wrought,1194947436.6594622
1995.0,Primary castings,503032690.3462247
1995.0,Secondary castings,1173742944.141191
1996.0,Wrought,1300029935.634231
1996.0,Primary castings,541599966.2826929
1996.0,Secondary castings,1263733254.6596162
1997.0,Wrought,1400233393.2062442
1997.0,Primary castings,577732661.067041
1997.0,Secondary castings,1348042875.8230953
1998.0,Wrought,1470474147.2053764
1998.0,Primary castings,601277264.2617184
1998.0,Secondary castings,1402980283.277343
1999.0,Wrought,1612539587.7109437
1999.0,Primary castings,653851668.4416977
1999.0,Secondary castings,1525653893.0306275
2000.0,Wrought,1731972022.306834
2000.0,Primary castings,696781192.0159706
2000.0,Secondary castings,1625822781.3705978
2001.0,Wrought,1720291258.2585359
2001.0,Primary castings,687000929.8130425
2001.0,Secondary castings,1603002169.5637662
2002.0,Wrought,1836824593.0571995
2002.0,Primary castings,728382994.558325
2002.0,Secondary castings,1699560320.6360917
2003.0,Wrought,1951811752.4064584
2003.0,Primary castings,768905295.9846816
2003.0,Secondary castings,1794112357.29759
2004.0,Wrought,2167126435.741138
2004.0,Primary castings,848389542.1868651
2004.0,Secondary castings,1979575598.4360182
2005.0,Wrought,2398378558.2745395
2005.0,Primary castings,933101751.8600454
2005.0,Secondary castings,2177237421.006772
2006.0,Wrought,2604763481.793777
2006.0,Primary castings,1007801298.4982316
2006.0,Secondary castings,2351536363.16254
2007.0,Wrought,2802634115.7014313
2007.0,Primary castings,1078633149.5830655
2007.0,Secondary castings,2516810682.3604865
2008.0,Wrought,2818438354.4031887
2008.0,Primary castings,1078837691.6528125
2008.0,Secondary castings,2517287947.1898956
2009.0,Wrought,2555930234.3312635
2009.0,Primary castings,973525426.4263535
2009.0,Secondary castings,2271559328.328158
2010.0,Wrought,3119894130.3377995
2010.0,Primary castings,1182674170.4659414
2010.0,Secondary castings,2759573064.4205313
2011.0,Wrought,3299412219.557035
2011.0,Primary castings,1243943397.7499514
2011.0,Secondary castings,2902534594.7498865
2012.0,Wrought,3584499321.5113416
2012.0,Primary castings,1343565862.525097
2012.0,Secondary castings,3134987012.5585594
2013.0,Wrought,3825761665.37474
2013.0,Primary castings,1425793156.8267148
2013.0,Secondary castings,3326850699.262336
2014.0,Wrought,4082142965.4538393
2014.0,Primary castings,1512846098.2758582
2014.0,Secondary castings,3529974229.310335
2015.0,Wrought,4267478873.1780767
2015.0,Primary castings,1570624757.5303626
2015.0,Secondary castings,3664791100.9041786
2016.0,Wrought,4575997809.44876
2016.0,Primary castings,1674100816.8482108
2016.0,Secondary castings,3906235239.3124943
2017.0,Wrought,4993311912.431315
2017.0,Primary castings,1807464966.2071195
2017.0,Secondary castings,4217418254.4832788
2018.0,Wrought,5104419545.187339
2018.0,Primary castings,1813764189.0439072
2018.0,Secondary castings,4232116441.102449
2019.0,Wrought,6248812685.28831
2019.0,Primary castings,2180916587.7237215
2019.0,Secondary castings,5088805371.355349
2020.0,Wrought,6175447872.855524
2020.0,Primary castings,2115339705.1785495
2020.0,Secondary castings,4935792645.4166155
2021.0,Wrought,6473861457.281502
2021.0,Primary castings,2169351451.5137405
2021.0,Secondary castings,5061820053.532065
2022.0,Wrought,7480001685.005896
2022.0,Primary castings,2440457101.8648586
2022.0,Secondary castings,5694399904.351339
2023.0,Wrought,7911584508.0065
2023.0,Primary castings,2535060835.14214
2023.0,Secondary castings,5915141948.66499
2024.0,Wrought,8455524036.701494
2024.0,Primary castings,2639204950.519888
2024.0,Secondary castings,6158144884.546404
2025.0,Wrought,8965126587.079683
2025.0,Primary castings,2740869052.764955
2025.0,Secondary castings,6395361123.118227
2026.0,Wrought,9590098793.682095
2026.0,Primary castings,2845829079.62994
2026.0,Secondary castings,6640267852.469862
2027.0,Wrought,10252718673.389078
2027.0,Primary castings,2955086316.4036536
2027.0,Secondary castings,6895201404.941857
2028.0,Wrought,10895950194.34579
2028.0,Primary castings,3056482955.8125544
2028.0,Secondary castings,7131793563.562627
2029.0,Wrought,11578051994.946787
2029.0,Primary castings,3155587922.4372854
2029.0,Secondary castings,7363038485.6869955
2030.0,Wrought,12243174244.959291
2030.0,Primary castings,3255069202.4922433
2030.0,Secondary castings,7595161472.4819
2031.0,Wrought,12015831698.256882
2031.0,Primary castings,3161008008.712426
2031.0,Secondary castings,7375685353.662328
2032.0,Wrought,12356530483.061626
2032.0,Primary castings,3224026561.1699066
2032.0,Secondary castings,7522728642.729786
2033.0,Wrought,12685282638.77295
2033.0,Primary castings,3283507448.6218295
2033.0,Secondary castings,7661517380.117601
2034.0,Wrought,13011722493.583086
2034.0,Primary castings,3341782212.3540063
2034.0,Secondary castings,7797491828.826011
2035.0,Wrought,13348538836.015772
2035.0,Primary castings,3401819385.332773
2035.0,Secondary castings,7937578565.776471
2036.0,Wrought,13710909723.747879
2036.0,Primary castings,3467103967.9946747
2036.0,Secondary castings,8089909258.654239
2037.0,Wrought,14117243676.60292
2037.0,Primary castings,3541849915.799189
2037.0,Secondary castings,8264316470.198106
2038.0,Wrought,14589682283.756773
2038.0,Primary castings,3631142290.4947243
2038.0,Secondary castings,8472665344.487689
2039.0,Wrought,15152362074.174198
2039.0,Primary castings,3740515449.970482
2039.0,Secondary castings,8727869383.264454
2040.0,Wrought,15822379223.530598
2040.0,Primary castings,3873827470.355859
2040.0,Secondary castings,9038930764.163668
2041.0,Wrought,16607215059.655266
2041.0,Primary castings,4027183532.4435945
2041.0,Secondary castings,9396761575.701715
2042.0,Wrought,17457884401.976467
2042.0,Primary castings,4194336566.8940797
2042.0,Secondary castings,9786785322.752853
2043.0,Wrought,18302190680.84292
2043.0,Primary castings,4358645832.9851
2043.0,Secondary castings,10170173610.298569
2044.0,Wrought,19055714273.881943
2044.0,Primary castings,4500910188.851331
2044.0,Secondary castings,10502123773.986433
2045.0,Wrought,19667107034.178333
2045.0,Primary castings,4609596796.619875
2045.0,Secondary castings,10755725858.779715
2046.0,Wrought,20169732478.41152
2046.0,Primary castings,4692169867.919555
2046.0,Secondary castings,10948396358.478954
2047.0,Wrought,20704770565.72307
2047.0,Primary castings,4779791853.446338
2047.0,Secondary castings,11152847658.041452
2048.0,Wrought,21476725814.49852
2048.0,Primary castings,4917119695.607727
2048.0,Secondary castings,11473279289.75136
2049.0,Wrought,22635324667.353603
2049.0,Primary castings,5136453732.643248
2049.0,Secondary castings,11985058709.500912
2050.0,Wrought,24145094063.458332
2050.0,Primary castings,5429972636.582662
2050.0,Secondary castings,12669936152.026207
