Time,Alloy,Values
1941.0,Secondary castings,0.0
1942.0,Wrought,0.0
1942.0,Primary castings,0.0
1942.0,Secondary castings,0.0
1943.0,Wrought,0.0
1943.0,Primary castings,0.0
1943.0,Secondary castings,0.0
1944.0,Wrought,0.0
1944.0,Primary castings,0.0
1944.0,Secondary castings,0.0
1945.0,Wrought,0.0
1945.0,Primary castings,0.0
1945.0,Secondary castings,0.0
1946.0,Wrought,0.0
1946.0,Primary castings,0.0
1946.0,Secondary castings,0.0
1947.0,Wrought,0.0
1947.0,Primary castings,0.0
1947.0,Secondary castings,0.0
1948.0,Wrought,0.0
1948.0,Primary castings,0.0
1948.0,Secondary castings,0.0
1949.0,Wrought,0.0
1949.0,Primary castings,0.0
1949.0,Secondary castings,0.0
1950.0,Wrought,107.86238112144923
1950.0,Primary castings,123.55145473911459
1950.0,Secondary castings,288.2867277246006
1951.0,Wrought,331.1701813950708
1951.0,Primary castings,379.34038959799034
1951.0,Secondary castings,885.1275757286439
1952.0,Wrought,955.2148503255227
1952.0,Primary castings,1094.1551921910532
1952.0,Secondary castings,2553.0287817791236
1953.0,Wrought,2590.995067413259
1953.0,Primary castings,2967.867077218824
1953.0,Secondary castings,6925.023180177255
1954.0,Wrought,6572.334995123384
1954.0,Primary castings,7528.310994414057
1954.0,Secondary castings,17566.058986966138
1955.0,Wrought,15635.629008675662
1955.0,Primary castings,17909.902319028486
1955.0,Secondary castings,41789.772077733134
1956.0,Wrought,34805.455345607734
1956.0,Primary castings,39868.067032241575
1956.0,Secondary castings,93025.489741897
1957.0,Wrought,72543.52593330275
1957.0,Primary castings,83095.31152360138
1957.0,Secondary castings,193889.0602217365
1958.0,Wrought,141673.79743488974
1958.0,Primary castings,162280.89524360103
1958.0,Secondary castings,378655.42223506887
1959.0,Wrought,259438.44788048926
1959.0,Primary castings,297174.9493903786
1959.0,Secondary castings,693408.2152442165
1960.0,Wrought,446086.80159942975
1960.0,Primary castings,510972.154559347
1960.0,Secondary castings,1192268.3606384764
1961.0,Wrought,721311.6511211086
1961.0,Primary castings,826229.7094659978
1961.0,Secondary castings,1927869.3220873275
1962.0,Wrought,1099385.3852409679
1962.0,Primary castings,1259295.9867305635
1962.0,Secondary castings,2938357.302371314
1963.0,Wrought,1583815.9938070788
1963.0,Primary castings,1814189.229269927
1963.0,Secondary castings,4233108.20162983
1964.0,Wrought,2163866.197162692
1964.0,Primary castings,2478610.3712954475
1964.0,Secondary castings,5783424.199689378
1965.0,Wrought,2814737.838273801
1965.0,Primary castings,3224154.2511136266
1965.0,Secondary castings,7523026.585931794
1966.0,Wrought,3501779.9371268293
1966.0,Primary castings,4011129.7461634576
1966.0,Secondary castings,9359302.741048066
1967.0,Wrought,4187745.419581969
1967.0,Primary castings,4796872.026066619
1967.0,Secondary castings,11192701.394155446
1968.0,Wrought,4840328.358682401
1968.0,Primary castings,5544376.1199452905
1968.0,Secondary castings,12936877.613205682
1969.0,Wrought,5438399.761103116
1969.0,Primary castings,6229439.726354481
1969.0,Secondary castings,14535359.361493781
1970.0,Wrought,7646463.429983182
1970.0,Primary castings,8758676.292526187
1970.0,Secondary castings,20436911.349227764
1971.0,Wrought,8273073.2645406835
1971.0,Primary castings,9476429.3757466
1971.0,Secondary castings,22111668.543408733
1972.0,Wrought,8829614.10054194
1972.0,Primary castings,10113921.606075311
1972.0,Secondary castings,23599150.41417572
1973.0,Wrought,9336460.226736343
1973.0,Primary castings,10694490.805170728
1973.0,Secondary castings,24953811.878731694
1974.0,Wrought,9818123.332606005
1974.0,Primary castings,11246213.99916688
1974.0,Secondary castings,26241165.998056047
1975.0,Wrought,10299624.852822673
1975.0,Primary castings,11797752.10414234
1975.0,Secondary castings,27528088.242998786
1976.0,Wrought,10803124.515877558
1976.0,Primary castings,12374488.081823379
1976.0,Secondary castings,28873805.524254557
1977.0,Wrought,11345417.236418922
1977.0,Primary castings,12995659.743534395
1977.0,Secondary castings,30323206.06824692
1978.0,Wrought,11936240.146946248
1978.0,Primary castings,13672420.531956604
1978.0,Secondary castings,31902314.574565418
1979.0,Wrought,12577508.754473371
1979.0,Primary castings,14406964.57330586
1979.0,Secondary castings,33616250.67104701
1980.0,Wrought,13265096.664478023
1980.0,Primary castings,15194565.27022028
1980.0,Secondary castings,35453985.63051398
1981.0,Wrought,13985366.595136829
1981.0,Primary castings,16019566.287482962
1981.0,Secondary castings,37378988.004126914
1982.0,Wrought,14725407.671113286
1982.0,Primary castings,16867147.94043961
1982.0,Secondary castings,39356678.52769243
1983.0,Wrought,15471630.000817817
1983.0,Primary castings,17721616.801152054
1983.0,Secondary castings,41350439.20268811
1984.0,Wrought,16214147.596753709
1984.0,Primary castings,18571352.300118893
1984.0,Secondary castings,43333155.36694407
1985.0,Wrought,16949663.503286354
1985.0,Primary castings,19411896.107408028
1985.0,Secondary castings,45294424.25061874
1986.0,Wrought,17682834.78991336
1986.0,Primary castings,20247178.915543154
1986.0,Secondary castings,47243417.46960068
1987.0,Wrought,18426486.51658024
1987.0,Primary castings,21089130.654380456
1987.0,Secondary castings,49207971.52688773
1988.0,Wrought,19199622.924965315
1988.0,Primary castings,21954659.011689305
1988.0,Secondary castings,51227537.69394169
1989.0,Wrought,20024620.784732185
1989.0,Primary castings,22861496.44788222
1989.0,Secondary castings,53343491.7117252
1990.0,Wrought,20924311.249704346
1990.0,Primary castings,23824050.765130848
1990.0,Secondary castings,55589451.78530531
1991.0,Wrought,21919886.550686844
1991.0,Primary castings,24850794.591124095
1991.0,Secondary castings,57985187.37928957
1992.0,Wrought,23031680.262449604
1992.0,Primary castings,25945677.383987583
1992.0,Secondary castings,60539913.895971045
1993.0,Wrought,24281570.653589074
1993.0,Primary castings,27112561.366082508
1993.0,Secondary castings,63262643.18752586
1994.0,Wrought,25696759.45448589
1994.0,Primary castings,28361968.596064247
1994.0,Secondary castings,66177926.724149905
1995.0,Wrought,27847985.037587166
1995.0,Primary castings,30282277.855875283
1995.0,Secondary castings,70658648.3303757
1996.0,Wrought,29551983.097101975
1996.0,Primary castings,31601363.255443558
1996.0,Secondary castings,73736514.26270162
1997.0,Wrought,31530192.04303072
1997.0,Primary castings,33101213.549718577
1997.0,Secondary castings,77236164.94934338
1998.0,Wrought,33814853.01537381
1998.0,Primary castings,34823396.03539771
1998.0,Secondary castings,81254590.74926132
1999.0,Wrought,36420576.75008306
1999.0,Primary castings,36795330.379933186
1999.0,Secondary castings,85855770.88651074
2000.0,Wrought,39336125.5232833
2000.0,Primary castings,39019710.13300391
2000.0,Secondary castings,91045990.3103424
2001.0,Wrought,42522280.15192168
2001.0,Primary castings,41470503.56984997
2001.0,Secondary castings,96764508.32964993
2002.0,Wrought,45918289.079337224
2002.0,Primary castings,44098177.76027424
2002.0,Secondary castings,102895748.10730654
2003.0,Wrought,49454612.87417018
2003.0,Primary castings,46841946.03981563
2003.0,Secondary castings,109297874.09290315
2004.0,Wrought,53070590.3497534
2004.0,Primary castings,49647048.27088111
2004.0,Secondary castings,115843112.6320559
2005.0,Wrought,56728955.20227664
2005.0,Primary castings,52479196.39203999
2005.0,Secondary castings,122451458.2480934
2006.0,Wrought,60423531.86521186
2006.0,Primary castings,55332341.67744614
2006.0,Secondary castings,129108797.24737436
2007.0,Wrought,64177837.27940937
2007.0,Primary castings,58227573.53999243
2007.0,Secondary castings,135864338.25998232
2008.0,Wrought,68098982.78122196
2008.0,Primary castings,61260295.790979356
2008.0,Secondary castings,142940690.17895174
2009.0,Wrought,72134120.54926822
2009.0,Primary castings,64383789.56395799
2009.0,Secondary castings,150228842.31590205
2010.0,Wrought,96667252.43360183
2010.0,Primary castings,75840631.81624912
2010.0,Secondary castings,176961474.23791465
2011.0,Wrought,101662840.38313891
2011.0,Primary castings,79473123.26886041
2011.0,Secondary castings,185437287.62734097
2012.0,Wrought,106938081.14284232
2012.0,Primary castings,83390465.48166743
2012.0,Secondary castings,194577752.79055727
2013.0,Wrought,112609199.81719206
2013.0,Primary castings,87663276.85496283
2013.0,Secondary castings,204547645.99491328
2014.0,Wrought,118925040.4464043
2014.0,Primary castings,92474436.19226392
2014.0,Secondary castings,215773684.44861576
2015.0,Wrought,125720299.65646358
2015.0,Primary castings,97658067.98314889
2015.0,Secondary castings,227868825.29401395
2016.0,Wrought,133145000.29717554
2016.0,Primary castings,103328538.96830788
2016.0,Secondary castings,241099924.25938502
2017.0,Wrought,141192750.7203626
2017.0,Primary castings,109473796.29101905
2017.0,Secondary castings,255438858.01237777
2018.0,Wrought,149824614.50647163
2018.0,Primary castings,116055953.49107672
2018.0,Secondary castings,270797224.81251234
2019.0,Wrought,158997106.20508695
2019.0,Primary castings,123026820.57628353
2019.0,Secondary castings,287062581.3446617
2020.0,Wrought,168684190.53882498
2020.0,Primary castings,130341680.0417996
2020.0,Secondary castings,304130586.76419926
2021.0,Wrought,178915983.86251354
2021.0,Primary castings,137985367.4706915
2021.0,Secondary castings,321965857.4316134
2022.0,Wrought,189793732.5947708
2022.0,Primary castings,145984324.82516804
2022.0,Secondary castings,340630091.2587252
2023.0,Wrought,201495721.13609612
2023.0,Primary castings,154410166.83132106
2023.0,Secondary castings,360290389.27308244
2024.0,Wrought,214277038.85634005
2024.0,Primary castings,163372249.7644359
2024.0,Secondary castings,381201916.11701715
2025.0,Wrought,228451580.56164482
2025.0,Primary castings,172993922.23076314
2025.0,Secondary castings,403652485.2051144
2026.0,Wrought,244376132.3533089
2026.0,Primary castings,183382784.32396075
2026.0,Secondary castings,427893163.4225751
2027.0,Wrought,262431087.26917538
2027.0,Primary castings,194600961.585432
2027.0,Secondary castings,454068910.366008
2028.0,Wrought,283006153.9720032
2028.0,Primary castings,206644848.61070806
2028.0,Secondary castings,482171313.42498547
2029.0,Wrought,306491709.0312802
2029.0,Primary castings,219442722.634913
2029.0,Secondary castings,512033019.48146373
2030.0,Wrought,333279900.5814665
2030.0,Primary castings,232874612.8757587
2030.0,Secondary castings,543374096.7101039
2031.0,Wrought,363776662.4356553
2031.0,Primary castings,246810545.0850643
2031.0,Secondary castings,575891271.8651502
2032.0,Wrought,398453021.37931347
2032.0,Primary castings,261164897.9023872
2032.0,Secondary castings,609384761.7722366
2033.0,Wrought,437864418.76502335
2033.0,Primary castings,275928855.41835713
2033.0,Secondary castings,643833995.9761665
2034.0,Wrought,482724499.2267794
2034.0,Primary castings,291197855.6822927
2034.0,Secondary castings,679461663.2586825
2035.0,Wrought,534006689.3863596
2035.0,Primary castings,307184196.8901226
2035.0,Secondary castings,716763126.0769525
2036.0,Wrought,593117148.2242131
2036.0,Primary castings,324241891.2980716
2036.0,Secondary castings,756564413.0288337
2037.0,Wrought,662086491.0055768
2037.0,Primary castings,342907574.7237278
2037.0,Secondary castings,800117674.3553648
2038.0,Wrought,743574949.9469404
2038.0,Primary castings,363910322.29141366
2038.0,Secondary castings,849124085.3466316
2039.0,Wrought,840356228.5136555
2039.0,Primary castings,388049095.71183556
2039.0,Secondary castings,905447889.9942827
2040.0,Wrought,954051238.476305
2040.0,Primary castings,415851358.473887
2040.0,Secondary castings,970319836.4390696
2041.0,Wrought,1083353083.8531516
2041.0,Primary castings,447059297.51248944
2041.0,Secondary castings,1043138360.8624756
2042.0,Wrought,1222725781.327
2042.0,Primary castings,480217734.2896731
2042.0,Secondary castings,1120508046.6759036
2043.0,Wrought,1362746842.2394917
2043.0,Primary castings,512714054.12478805
2043.0,Secondary castings,1196332792.9578395
2044.0,Wrought,1493185481.7730563
2044.0,Primary castings,541608321.4503962
2044.0,Secondary castings,1263752750.050924
2045.0,Wrought,1608476702.980216
2045.0,Primary castings,565170897.9804308
2045.0,Secondary castings,1318732095.287672
2046.0,Wrought,1713529969.258334
2046.0,Primary castings,584548923.0964351
2046.0,Secondary castings,1363947487.2250159
2047.0,Wrought,1825681069.012294
2047.0,Primary castings,604407556.9090798
2047.0,Secondary castings,1410284299.45452
2048.0,Wrought,1968248638.41598
2048.0,Primary castings,631312685.2180744
2048.0,Secondary castings,1473062932.1755066
2049.0,Wrought,2155738053.394858
2049.0,Primary castings,669810326.4066738
2049.0,Secondary castings,1562890761.6155732
2050.0,Wrought,2379396799.3715253
2050.0,Primary castings,718410698.0208777
2050.0,Secondary castings,1676291628.7153807
