Time,Alloy,Values
1941.0,Secondary castings,0.0
1942.0,Wrought,0.0
1942.0,Primary castings,0.0
1942.0,Secondary castings,0.0
1943.0,Wrought,0.0
1943.0,Primary castings,0.0
1943.0,Secondary castings,0.0
1944.0,Wrought,0.0
1944.0,Primary castings,0.0
1944.0,Secondary castings,0.0
1945.0,Wrought,0.0
1945.0,Primary castings,0.0
1945.0,Secondary castings,0.0
1946.0,Wrought,0.0
1946.0,Primary castings,0.0
1946.0,Secondary castings,0.0
1947.0,Wrought,0.0
1947.0,Primary castings,0.0
1947.0,Secondary castings,0.0
1948.0,Wrought,0.0
1948.0,Primary castings,0.0
1948.0,Secondary castings,0.0
1949.0,Wrought,0.0
1949.0,Primary castings,0.0
1949.0,Secondary castings,0.0
1950.0,Wrought,12.583944464169077
1950.0,Primary castings,14.414336386230033
1950.0,Secondary castings,33.633451567870075
1951.0,Wrought,38.636521162758264
1951.0,Primary castings,44.2563787864322
1951.0,Secondary castings,103.26488383500846
1952.0,Wrought,111.44173253797764
1952.0,Primary castings,127.65143908895624
1952.0,Secondary castings,297.8533578742312
1953.0,Wrought,302.28275786488024
1953.0,Primary castings,346.25115900886277
1953.0,Secondary castings,807.9193710206797
1954.0,Wrought,766.7724160977282
1954.0,Primary castings,878.3029493483067
1954.0,Secondary castings,2049.3735484793824
1955.0,Wrought,1824.156717678827
1955.0,Primary castings,2089.4886038866566
1955.0,Secondary castings,4875.473409068866
1956.0,Wrought,4060.636456987569
1956.0,Primary castings,4651.274487094852
1956.0,Secondary castings,10852.973803221315
1957.0,Wrought,8463.41135888532
1957.0,Primary castings,9694.453011086829
1957.0,Secondary castings,22620.390359202593
1958.0,Wrought,16528.60970073714
1958.0,Primary castings,18932.771111753456
1958.0,Secondary castings,44176.4659274247
1959.0,Wrought,30267.818919390415
1959.0,Primary castings,34670.41076221084
1959.0,Secondary castings,80897.62511182525
1960.0,Wrought,52043.46018660014
1960.0,Primary castings,59613.41803192383
1960.0,Secondary castings,139097.97540782223
1961.0,Wrought,84153.02596412935
1961.0,Primary castings,96393.46610436641
1961.0,Secondary castings,224918.08757685492
1962.0,Wrought,128261.62827811294
1962.0,Primary castings,146917.86511856574
1962.0,Secondary castings,342808.35194332007
1963.0,Wrought,184778.53261082587
1963.0,Primary castings,211655.4100814915
1963.0,Secondary castings,493862.62352348014
1964.0,Wrought,252451.05633564747
1964.0,Primary castings,289171.2099844689
1964.0,Secondary castings,674732.8232970942
1965.0,Wrought,328386.08113194344
1965.0,Primary castings,376151.3292965897
1965.0,Secondary castings,877686.435025376
1966.0,Wrought,408540.99266479665
1966.0,Primary castings,467965.1370524034
1966.0,Secondary castings,1091918.6531222747
1967.0,Wrought,488570.29895122966
1967.0,Primary castings,559635.0697077721
1967.0,Secondary castings,1305815.1626514683
1968.0,Wrought,564704.9751796133
1968.0,Primary castings,646843.8806602842
1968.0,Secondary castings,1509302.38820733
1969.0,Wrought,634479.9721286969
1969.0,Primary castings,726767.9680746895
1969.0,Secondary castings,1695791.9255076079
1970.0,Wrought,892087.4001647045
1970.0,Primary castings,1021845.5674613885
1970.0,Secondary castings,2384306.324076573
1971.0,Wrought,965191.8808630798
1971.0,Primary castings,1105583.4271704366
1971.0,Secondary castings,2579694.663397686
1972.0,Wrought,1030121.645063226
1972.0,Primary castings,1179957.5207087863
1972.0,Secondary castings,2753234.2149871676
1973.0,Wrought,1089253.69311924
1973.0,Primary castings,1247690.5939365851
1973.0,Secondary castings,2911278.0525186984
1974.0,Wrought,1145447.7221373671
1974.0,Primary castings,1312058.2999028026
1974.0,Secondary castings,3061469.366439872
1975.0,Wrought,1201622.8994959786
1975.0,Primary castings,1376404.4121499395
1975.0,Secondary castings,3211610.2950165253
1976.0,Wrought,1260364.5268523819
1976.0,Primary castings,1443690.2762127274
1976.0,Secondary castings,3368610.644496365
1977.0,Wrought,1323632.0109155406
1977.0,Primary castings,1516160.303412346
1977.0,Secondary castings,3537707.3746288074
1978.0,Wrought,1392561.350477062
1978.0,Primary castings,1595115.7287282704
1978.0,Secondary castings,3721936.700365966
1979.0,Wrought,1467376.0213552269
1979.0,Primary castings,1680812.5335523505
1979.0,Secondary castings,3921895.911622151
1980.0,Wrought,1547594.6108557694
1980.0,Primary castings,1772699.2815256992
1980.0,Secondary castings,4136298.323559964
1981.0,Wrought,1631626.1027659634
1981.0,Primary castings,1868949.4002063458
1981.0,Secondary castings,4360881.933814806
1982.0,Wrought,1717964.2282965498
1982.0,Primary castings,1967833.9263846215
1982.0,Secondary castings,4591612.494897451
1983.0,Wrought,1805023.5000954121
1983.0,Primary castings,2067521.960134406
1983.0,Secondary castings,4824217.906980281
1984.0,Wrought,1891650.5529545993
1984.0,Primary castings,2166657.768347204
1984.0,Secondary castings,5055534.792810141
1985.0,Wrought,1977460.7420500745
1985.0,Primary castings,2264721.2125309366
1985.0,Secondary castings,5284349.49590552
1986.0,Wrought,2062997.3921565593
1986.0,Primary castings,2362170.8734800345
1986.0,Secondary castings,5511732.03812008
1987.0,Wrought,2149756.760267695
1987.0,Primary castings,2460398.576344386
1987.0,Secondary castings,5740930.011470235
1988.0,Wrought,2239956.00791262
1988.0,Primary castings,2561376.8846970857
1988.0,Secondary castings,5976546.064293198
1989.0,Wrought,2336205.7582187555
1989.0,Primary castings,2667174.5855862596
1989.0,Secondary castings,6223407.36636794
1990.0,Wrought,2441169.64579884
1990.0,Primary castings,2779472.589265266
1990.0,Secondary castings,6485436.0416189525
1991.0,Wrought,2557320.097580132
1991.0,Primary castings,2899259.3689644774
1991.0,Secondary castings,6764938.527583784
1992.0,Wrought,2687029.363952454
1992.0,Primary castings,3026995.694798552
1992.0,Secondary castings,7062989.954529956
1993.0,Wrought,2832849.9095853926
1993.0,Primary castings,3163132.1593762925
1993.0,Secondary castings,7380641.705211351
1994.0,Wrought,2997955.2696900205
1994.0,Primary castings,3308896.336207495
1994.0,Secondary castings,7720758.117817489
1995.0,Wrought,3248931.5877185026
1995.0,Primary castings,3532932.4165187837
1995.0,Secondary castings,8243508.971877163
1996.0,Wrought,3447731.361328563
1996.0,Primary castings,3686825.713135083
1996.0,Secondary castings,8602593.330648523
1997.0,Wrought,3678522.4050202514
1997.0,Primary castings,3861808.2474671677
1997.0,Secondary castings,9010885.910756726
1998.0,Wrought,3945066.1851269444
1998.0,Primary castings,4062729.5374630657
1998.0,Secondary castings,9479702.254080486
1999.0,Wrought,4249067.287509691
1999.0,Primary castings,4292788.544325537
1999.0,Secondary castings,10016506.603426253
2000.0,Wrought,4589214.644383052
2000.0,Primary castings,4552299.515517122
2000.0,Secondary castings,10622032.20287328
2001.0,Wrought,4960932.6843908625
2001.0,Primary castings,4838225.416482496
2001.0,Secondary castings,11289192.638459159
2002.0,Wrought,5357133.725922677
2002.0,Primary castings,5144787.405365327
2002.0,Secondary castings,12004503.945852429
2003.0,Wrought,5769704.835319854
2003.0,Primary castings,5464893.704645156
2003.0,Secondary castings,12751418.644172033
2004.0,Wrought,6191568.874137897
2004.0,Primary castings,5792155.631602795
2004.0,Secondary castings,13515029.807073189
2005.0,Wrought,6618378.106932273
2005.0,Primary castings,6122572.912404666
2005.0,Secondary castings,14286003.462277561
2006.0,Wrought,7049412.0509413835
2006.0,Primary castings,6455439.862368716
2006.0,Secondary castings,15062693.012193674
2007.0,Wrought,7487414.349264425
2007.0,Primary castings,6793216.912999118
2007.0,Secondary castings,15850839.463664606
2008.0,Wrought,7944881.324475896
2008.0,Primary castings,7147034.508947592
2008.0,Secondary castings,16676413.854211038
2009.0,Wrought,8415647.397414627
2009.0,Primary castings,7511442.115795098
2009.0,Secondary castings,17526698.270188574
2010.0,Wrought,11277846.11725355
2010.0,Primary castings,8848073.71189573
2010.0,Secondary castings,20645505.327756707
2011.0,Wrought,11860664.711366208
2011.0,Primary castings,9271864.381367046
2011.0,Secondary castings,21634350.223189782
2012.0,Wrought,12476109.466664938
2012.0,Primary castings,9728887.639527865
2012.0,Secondary castings,22700737.825565014
2013.0,Wrought,13137739.978672408
2013.0,Primary castings,10227382.299745662
2013.0,Secondary castings,23863892.032739885
2014.0,Wrought,13874588.052080503
2014.0,Primary castings,10788684.222430788
2014.0,Secondary castings,25173596.51900517
2015.0,Wrought,14667368.293254085
2015.0,Primary castings,11393441.264700703
2015.0,Secondary castings,26584696.28430163
2016.0,Wrought,15533583.368003815
2016.0,Primary castings,12054996.212969255
2016.0,Secondary castings,28128324.496928252
2017.0,Wrought,16472487.584042307
2017.0,Primary castings,12771942.900618888
2017.0,Secondary castings,29801200.10144407
2018.0,Wrought,17479538.35908836
2018.0,Primary castings,13539861.240625618
2018.0,Secondary castings,31593009.56145978
2019.0,Wrought,18549662.39059348
2019.0,Primary castings,14353129.06723308
2019.0,Secondary castings,33490634.490210526
2020.0,Wrought,19679822.229529582
2020.0,Primary castings,15206529.338209957
2020.0,Secondary castings,35481901.789156586
2021.0,Wrought,20873531.450626586
2021.0,Primary castings,16098292.871580675
2021.0,Secondary castings,37562683.36702156
2022.0,Wrought,22142602.1360566
2022.0,Primary castings,17031504.56293627
2022.0,Secondary castings,39740177.31351794
2023.0,Wrought,23507834.132544547
2023.0,Primary castings,18014519.463654123
2023.0,Secondary castings,42033878.74852628
2024.0,Wrought,24998987.866573006
2024.0,Primary castings,19060095.805850852
2024.0,Secondary castings,44473556.88031867
2025.0,Wrought,26652684.398858562
2025.0,Primary castings,20182624.2602557
2025.0,Secondary castings,47092789.940596685
2026.0,Wrought,28510548.774552703
2026.0,Primary castings,21394658.171128757
2026.0,Secondary castings,49920869.06596709
2027.0,Wrought,30616960.181403793
2027.0,Primary castings,22703445.518300395
2027.0,Secondary castings,52974706.2093676
2028.0,Wrought,33017384.630067043
2028.0,Primary castings,24108565.671249278
2028.0,Secondary castings,56253319.89958163
2029.0,Wrought,35757366.05364936
2029.0,Primary castings,25601650.974073183
2029.0,Secondary castings,59737185.60617077
2030.0,Wrought,38882655.06783775
2030.0,Primary castings,27168704.835505188
2030.0,Secondary castings,63393644.616178796
2031.0,Wrought,42440610.61749312
2031.0,Primary castings,28794563.5932575
2031.0,Secondary castings,67187315.0509342
2032.0,Wrought,46486185.82758658
2032.0,Primary castings,30469238.08861184
2032.0,Secondary castings,71094888.8734276
2033.0,Wrought,51084182.18925272
2033.0,Primary castings,32191699.79880833
2033.0,Secondary castings,75113966.19721943
2034.0,Wrought,56317858.24312426
2034.0,Primary castings,33973083.16293415
2034.0,Secondary castings,79270527.38017961
2035.0,Wrought,62300780.42840863
2035.0,Primary castings,35838156.30384764
2035.0,Secondary castings,83622364.7089778
2036.0,Wrought,69197000.62615821
2036.0,Primary castings,37828220.65144169
2036.0,Secondary castings,88265848.18669727
2037.0,Wrought,77243423.95065063
2037.0,Primary castings,40005883.717768244
2037.0,Secondary castings,93347062.00812589
2038.0,Wrought,86750410.82714306
2038.0,Primary castings,42456204.26733159
2038.0,Secondary castings,99064476.6237737
2039.0,Wrought,98041559.99325982
2039.0,Primary castings,45272394.49971415
2039.0,Secondary castings,105635587.16599968
2040.0,Wrought,111305977.82223558
2040.0,Primary castings,48515991.82195348
2040.0,Secondary castings,113203980.91789146
2041.0,Wrought,126391193.11620103
2041.0,Primary castings,52156918.043123774
2041.0,Secondary castings,121699475.4339555
2042.0,Wrought,142651341.15481666
2042.0,Primary castings,56025402.3337952
2042.0,Secondary castings,130725938.77885541
2043.0,Wrought,158987131.59460738
2043.0,Primary castings,59816639.64789194
2043.0,Secondary castings,139572159.1784146
2044.0,Wrought,174204972.87352324
2044.0,Primary castings,63187637.50254621
2044.0,Secondary castings,147437820.8392745
2045.0,Wrought,187655615.34769186
2045.0,Primary castings,65936604.7643836
2045.0,Secondary castings,153852077.78356174
2046.0,Wrought,199911829.7468056
2046.0,Primary castings,68197374.36125077
2046.0,Secondary castings,159127206.84291852
2047.0,Wrought,212996124.718101
2047.0,Primary castings,70514214.97272599
2047.0,Secondary castings,164533168.269694
2048.0,Wrought,229629007.8151977
2048.0,Primary castings,73653146.60877535
2048.0,Secondary castings,171857342.08714247
2049.0,Wrought,251502772.89606676
2049.0,Primary castings,78144538.08077861
2049.0,Secondary castings,182337255.5218169
2050.0,Wrought,277596293.2600113
2050.0,Primary castings,83814581.43576907
2050.0,Secondary castings,195567356.6834611
